,e1,e2,r
741,SZ002008,SH600501,SW_industry
742,SZ002008,SZ002073,SW_industry
743,SZ002008,SH601106,SW_industry
744,SZ002008,SH600169,SW_industry
745,SZ002008,SH601717,SW_industry
746,SZ002008,SH600320,SW_industry
747,SZ002008,SH601608,SW_industry
748,SZ002008,SZ002353,SW_industry
749,SZ002008,SH600835,SW_industry
750,SZ002008,SH601369,SW_industry
751,SZ002008,SH600481,SW_industry
752,SZ002008,SH601100,SW_industry
753,SZ002008,SZ000528,SW_industry
754,SZ002008,SZ000157,SW_industry
755,SZ002008,SH603338,SW_industry
756,SZ002008,SZ000425,SW_industry
757,SZ002008,SZ000680,SW_industry
758,SZ002008,SH600761,SW_industry
759,SZ002008,SZ002097,SW_industry
760,SZ002008,SZ000008,SW_industry
761,SZ002008,SH601766,SW_industry
762,SZ002008,SH688009,SW_industry
763,SZ000755,SH600428,SW_industry
764,SZ000755,SH601919,SW_industry
765,SZ000755,SH601872,SW_industry
766,SZ000755,SH601866,SW_industry
767,SZ000755,SH600026,SW_industry
768,SZ000755,SZ002183,SW_industry
769,SZ000755,SZ002010,SW_industry
770,SZ000755,SH600153,SW_industry
771,SZ000755,SH600704,SW_industry
772,SZ000755,SZ002468,SW_industry
773,SZ000755,SZ002120,SW_industry
774,SZ000755,SH600233,SW_industry
775,SZ000755,SZ002352,SW_industry
776,SZ000755,SH600787,SW_industry
777,SZ000755,SH600029,SW_industry
778,SZ000755,SH603885,SW_industry
779,SZ000755,SH601111,SW_industry
780,SZ000755,SH600221,SW_industry
781,SZ000755,SH601021,SW_industry
782,SZ000755,SH600115,SW_industry
783,SZ000755,SH600004,SW_industry
784,SZ000755,SZ000089,SW_industry
785,SZ000755,SH600009,SW_industry
786,SH601216,SZ002064,SW_industry
787,SH601216,SH603260,SW_industry
788,SH601216,SH600500,SW_industry
789,SH601216,SH600352,SW_industry
790,SH601216,SH600160,SW_industry
791,SH601216,SH600299,SW_industry
792,SH601216,SH600596,SW_industry
793,SH601216,SH600309,SW_industry
794,SH601216,SZ000553,SW_industry
795,SH601216,SZ000408,SW_industry
796,SH601216,SZ000792,SW_industry
797,SH601216,SZ002470,SW_industry
798,SH601216,SH600096,SW_industry
799,SH601216,SZ000912,SW_industry
800,SH601216,SH600143,SW_industry
801,SH600160,SZ002064,SW_industry
802,SH600160,SH603260,SW_industry
803,SH600160,SH600426,SW_industry
804,SH600160,SH600989,SW_industry
805,SH600160,SZ000822,SW_industry
806,SH600160,SZ002601,SW_industry
807,SH600160,SH601216,SW_industry
808,SH600160,SZ002092,SW_industry
809,SH600160,SH600277,SW_industry
810,SH600160,SZ000553,SW_industry
811,SH600160,SZ000408,SW_industry
812,SH600160,SZ000792,SW_industry
813,SH600160,SZ002470,SW_industry
814,SH600160,SH600096,SW_industry
815,SH600160,SZ000912,SW_industry
816,SH600160,SH600143,SW_industry
817,SZ002812,SZ300316,SW_industry
818,SZ002812,SH603185,SW_industry
819,SZ002812,SZ300751,SW_industry
820,SZ002812,SH603806,SW_industry
821,SZ002812,SH601865,SW_industry
822,SZ002812,SH600151,SW_industry
823,SZ002812,SZ002459,SW_industry
824,SZ002812,SH600438,SW_industry
825,SZ002812,SZ002129,SW_industry
826,SZ002812,SH601012,SW_industry
827,SZ002812,SZ300763,SW_industry
828,SZ002812,SZ300274,SW_industry
829,SZ002812,SH601877,SW_industry
830,SZ002812,SZ002498,SW_industry
831,SZ002812,SH600089,SW_industry
832,SZ002812,SZ002028,SW_industry
833,SZ002812,SH601179,SW_industry
834,SZ002812,SH600550,SW_industry
835,SZ002812,SH600517,SW_industry
836,SZ002812,SH600312,SW_industry
837,SZ002812,SH600406,SW_industry
838,SZ002812,SZ000682,SW_industry
839,SZ002812,SZ000400,SW_industry
840,SZ002812,SH601727,SW_industry
841,SZ002812,SH600875,SW_industry
842,SZ002812,SZ002202,SW_industry
843,SH600868,SH600635,SW_industry
844,SH600868,SH601139,SW_industry
845,SZ300002,SH601098,SW_industry
846,SZ300002,SH601928,SW_industry
847,SZ300002,SZ000793,SW_industry
848,SZ300002,SH600373,SW_industry
849,SZ300002,SH601801,SW_industry
850,SZ300002,SZ300251,SW_industry
851,SZ300002,SZ300133,SW_industry
852,SZ300002,SZ300182,SW_industry
853,SZ300002,SZ300027,SW_industry
854,SZ300002,SZ002292,SW_industry
855,SZ300002,SH600977,SW_industry
856,SZ300002,SZ002739,SW_industry
857,SZ300002,SH600088,SW_industry
858,SZ300002,SZ002400,SW_industry
859,SZ300002,SZ002131,SW_industry
860,SZ300002,SZ300058,SW_industry
861,SZ300002,SZ002027,SW_industry
862,SZ300002,SZ300413,SW_industry
863,SZ300002,SH603000,SW_industry
864,SZ300002,SH600037,SW_industry
865,SZ300002,SZ000917,SW_industry
866,SZ300002,SH600959,SW_industry
867,SZ300002,SH601929,SW_industry
868,SZ300002,SZ000156,SW_industry
869,SH601919,SZ002183,SW_industry
870,SH601919,SZ002010,SW_industry
871,SH601919,SH600153,SW_industry
872,SH601919,SH600704,SW_industry
873,SH601919,SZ002468,SW_industry
874,SH601919,SZ002120,SW_industry
875,SH601919,SH600233,SW_industry
876,SH601919,SZ002352,SW_industry
877,SH601919,SH600787,SW_industry
878,SH601919,SH600029,SW_industry
879,SH601919,SH603885,SW_industry
880,SH601919,SH601111,SW_industry
881,SH601919,SH600221,SW_industry
882,SH601919,SH601021,SW_industry
883,SH601919,SH600115,SW_industry
884,SH601919,SH600004,SW_industry
885,SH601919,SZ000089,SW_industry
886,SH601919,SH600009,SW_industry
887,SH601919,SH600611,SW_industry
888,SH601919,SH600269,SW_industry
889,SH601919,SH600350,SW_industry
890,SH601919,SZ000755,SW_industry
891,SH601919,SH600020,SW_industry
892,SH601919,SZ000088,SW_industry
893,SH601919,SH601107,SW_industry
894,SH601919,SH600377,SW_industry
895,SH601919,SZ000900,SW_industry
896,SH601919,SH600548,SW_industry
897,SH601919,SH600033,SW_industry
898,SH601919,SZ000828,SW_industry
899,SH601919,SZ001965,SW_industry
900,SH601919,SH600035,SW_industry
901,SH601919,SH601333,SW_industry
902,SH601919,SH601006,SW_industry
903,SH601328,SH601169,SW_industry
904,SH601328,SH601009,SW_industry
905,SH601328,SH600919,SW_industry
906,SH601328,SZ002142,SW_industry
907,SH601328,SH601997,SW_industry
908,SH601328,SH601229,SW_industry
909,SH601328,SH600926,SW_industry
910,SH601328,SH601577,SW_industry
911,SH601328,SH601838,SW_industry
912,SH601328,SH600928,SW_industry
913,SH601328,SH600000,SW_industry
914,SH601328,SH600016,SW_industry
915,SH601328,SH600036,SW_industry
916,SH601328,SH601166,SW_industry
917,SH601328,SH601818,SW_industry
918,SH601328,SH600015,SW_industry
919,SH601328,SH601998,SW_industry
920,SH601328,SH601916,SW_industry
921,SH601328,SZ000001,SW_industry
922,SH601328,SZ002839,SW_industry
923,SH601328,SH601077,SW_industry
924,SH601328,SZ002958,SW_industry
925,SZ002714,SH601118,SW_industry
926,SZ002714,SZ002069,SW_industry
927,SZ002714,SH600251,SW_industry
928,SZ002714,SH600737,SW_industry
929,SZ002714,SZ002311,SW_industry
930,SZ002414,SH601698,SW_industry
931,SZ002414,SH600118,SW_industry
932,SZ002414,SH600879,SW_industry
933,SZ002414,SZ000768,SW_industry
934,SZ002414,SH600038,SW_industry
935,SZ002414,SH600760,SW_industry
936,SZ002414,SH600372,SW_industry
937,SZ002414,SH600316,SW_industry
938,SZ002414,SZ002625,SW_industry
939,SZ002414,SH600893,SW_industry
940,SZ002414,SH600482,SW_industry
941,SZ002414,SH600150,SW_industry
942,SZ002414,SH600685,SW_industry
943,SZ002414,SH601989,SW_industry
944,SH600597,SZ000729,SW_industry
945,SH600597,SH600132,SW_industry
946,SH600597,SH600600,SW_industry
947,SH600597,SZ000869,SW_industry
948,SH600597,SZ002568,SW_industry
949,SH600597,SH603288,SW_industry
950,SH600597,SH600872,SW_industry
951,SH600597,SH600873,SW_industry
952,SH600597,SH603517,SW_industry
953,SH600597,SZ000895,SW_industry
954,SH600597,SZ300146,SW_industry
955,SH600597,SH600809,SW_industry
956,SH600597,SH603369,SW_industry
957,SH600597,SH600519,SW_industry
958,SH600597,SZ002304,SW_industry
959,SH600597,SZ000860,SW_industry
960,SH600597,SH600779,SW_industry
961,SH600597,SZ000568,SW_industry
962,SH600597,SZ000596,SW_industry
963,SH600597,SZ000858,SW_industry
964,SZ000690,SH600635,SW_industry
965,SZ000690,SH601139,SW_industry
966,SH600216,SZ300122,SW_industry
967,SH600216,SZ300142,SW_industry
968,SH600216,SZ300601,SW_industry
969,SH600216,SH600739,SW_industry
970,SH600216,SZ002038,SW_industry
971,SH600216,SH600682,SW_industry
972,SH600216,SZ000661,SW_industry
973,SH600216,SH600867,SW_industry
974,SH600216,SZ002007,SW_industry
975,SH600216,SH600161,SW_industry
976,SH600216,SZ002252,SW_industry
977,SH600216,SH603939,SW_industry
978,SH600216,SH603233,SW_industry
979,SH600216,SZ002411,SW_industry
980,SH600216,SZ300760,SW_industry
981,SH600216,SH603658,SW_industry
982,SH600216,SZ300676,SW_industry
983,SH600216,SZ300595,SW_industry
984,SH600216,SZ300529,SW_industry
985,SH600216,SZ300677,SW_industry
986,SH600216,SZ300003,SW_industry
987,SH600216,SH600535,SW_industry
988,SH600216,SZ002603,SW_industry
989,SH600216,SH603858,SW_industry
990,SH600216,SZ000999,SW_industry
991,SH600216,SZ002275,SW_industry
992,SH600216,SH600566,SW_industry
993,SH600216,SH600332,SW_industry
994,SH600216,SZ002424,SW_industry
995,SH600216,SH600085,SW_industry
996,SH600216,SZ000538,SW_industry
997,SH600216,SZ000423,SW_industry
998,SH600216,SH600518,SW_industry
999,SH600216,SH600436,SW_industry
1000,SH600216,SH600252,SW_industry
1001,SH600216,SH603882,SW_industry
1002,SH600216,SZ002044,SW_industry
1003,SH600216,SH600763,SW_industry
1004,SH600216,SZ300015,SW_industry
1005,SH600216,SZ300347,SW_industry
1006,SH600216,SH603259,SW_industry
1007,SH600216,SZ002821,SW_industry
1008,SH600216,SZ300759,SW_industry
1009,SH600816,SH601336,SW_industry
1010,SH600816,SH601601,SW_industry
1011,SH600816,SH601318,SW_industry
1012,SH600816,SZ000627,SW_industry
1013,SH600816,SH601319,SW_industry
1014,SH600816,SH601628,SW_industry
1015,SH600816,SH601162,SW_industry
1016,SH600816,SZ300059,SW_industry
1017,SH600816,SH601099,SW_industry
1018,SH600816,SH601788,SW_industry
1019,SH600816,SZ000783,SW_industry
1020,SH600816,SH601688,SW_industry
1021,SH600816,SZ000686,SW_industry
1022,SH600816,SZ000750,SW_industry
1023,SH600816,SH600030,SW_industry
1024,SH600816,SZ002797,SW_industry
1025,SH600816,SZ000728,SW_industry
1026,SH600816,SZ000712,SW_industry
1027,SH600816,SZ002736,SW_industry
1028,SH600816,SZ002945,SW_industry
1029,SH600816,SZ000166,SW_industry
1030,SH600816,SH601901,SW_industry
1031,SH600816,SZ002673,SW_industry
1032,SH600816,SH601878,SW_industry
1033,SH600816,SH601066,SW_industry
1034,SH600816,SH601236,SW_industry
1035,SH600816,SH600958,SW_industry
1036,SH600816,SZ002939,SW_industry
1037,SH600816,SH600999,SW_industry
1038,SH600816,SH601377,SW_industry
1039,SH600816,SH601881,SW_industry
1040,SH600816,SH601211,SW_industry
1041,SH600816,SH600369,SW_industry
1042,SH600816,SH601198,SW_industry
1043,SH600816,SZ000776,SW_industry
1044,SH600816,SH601555,SW_industry
1045,SH600816,SH601990,SW_industry
1046,SH600816,SH600837,SW_industry
1047,SH600816,SH601375,SW_industry
1048,SH600816,SH600909,SW_industry
1049,SH600816,SH600109,SW_industry
1050,SH600816,SZ002500,SW_industry
1051,SH600816,SH601108,SW_industry
1052,SZ002292,SH601098,SW_industry
1053,SZ002292,SH601928,SW_industry
1054,SZ002292,SZ000793,SW_industry
1055,SZ002292,SH600373,SW_industry
1056,SZ002292,SH601801,SW_industry
1057,SZ002292,SH600088,SW_industry
1058,SZ002292,SZ002400,SW_industry
1059,SZ002292,SZ002131,SW_industry
1060,SZ002292,SZ300058,SW_industry
1061,SZ002292,SZ002027,SW_industry
1062,SZ002292,SZ002624,SW_industry
1063,SZ002292,SZ300002,SW_industry
1064,SZ002292,SZ002174,SW_industry
1065,SZ002292,SZ002602,SW_industry
1066,SZ002292,SH600633,SW_industry
1067,SZ002292,SZ002555,SW_industry
1068,SZ002292,SZ002558,SW_industry
1069,SZ002292,SZ300315,SW_industry
1070,SZ002292,SZ300413,SW_industry
1071,SZ002292,SH603000,SW_industry
1072,SZ002292,SH600037,SW_industry
1073,SZ002292,SZ000917,SW_industry
1074,SZ002292,SH600959,SW_industry
1075,SZ002292,SH601929,SW_industry
1076,SZ002292,SZ000156,SW_industry
1077,SH600547,SZ000970,SW_industry
1078,SH600547,SZ000969,SW_industry
1079,SH600547,SZ000831,SW_industry
1080,SH600547,SH600111,SW_industry
1081,SH600547,SH600259,SW_industry
1082,SH600547,SH600456,SW_industry
1083,SH600547,SZ000960,SW_industry
1084,SH600547,SH601958,SW_industry
1085,SH600547,SH603993,SW_industry
1086,SH600547,SZ002378,SW_industry
1087,SH600547,SH600549,SW_industry
1088,SH600547,SZ002466,SW_industry
1089,SH600547,SZ002460,SW_industry
1090,SH600547,SH603799,SW_industry
1091,SH600547,SH601899,SW_industry
1092,SH600547,SH601168,SW_industry
1093,SH600547,SZ000630,SW_industry
1094,SH600547,SH600110,SW_industry
1095,SH600547,SZ000878,SW_industry
1096,SH600547,SH600362,SW_industry
1097,SH600547,SZ000758,SW_industry
1098,SH600547,SH600961,SW_industry
1099,SH600547,SH600331,SW_industry
1100,SH600547,SZ000060,SW_industry
1101,SH600547,SZ000612,SW_industry
1102,SH600547,SZ000807,SW_industry
1103,SH600547,SH600219,SW_industry
1104,SH600547,SH601600,SW_industry
1105,SH600547,SZ000933,SW_industry
1106,SH600600,SH603288,SW_industry
1107,SH600600,SH600872,SW_industry
1108,SH600600,SH600873,SW_industry
1109,SH600600,SH603517,SW_industry
1110,SH600600,SZ000895,SW_industry
1111,SH600600,SZ300146,SW_industry
1112,SH600600,SH600887,SW_industry
1113,SH600600,SH600597,SW_industry
1114,SH600600,SH603156,SW_industry
1115,SH600600,SH600300,SW_industry
1116,SH600600,SH600809,SW_industry
1117,SH600600,SH603369,SW_industry
1118,SH600600,SH600519,SW_industry
1119,SH600600,SZ002304,SW_industry
1120,SH600600,SZ000860,SW_industry
1121,SH600600,SH600779,SW_industry
1122,SH600600,SZ000568,SW_industry
1123,SH600600,SZ000596,SW_industry
1124,SH600600,SZ000858,SW_industry
1125,SZ002051,SH601669,SW_industry
1126,SZ002051,SH601611,SW_industry
1127,SZ002051,SH600820,SW_industry
1128,SZ002051,SZ002081,SW_industry
1129,SZ000970,SZ000831,SW_industry
1130,SZ000970,SH600111,SW_industry
1131,SZ000970,SH600259,SW_industry
1132,SZ000970,SH600456,SW_industry
1133,SZ000970,SZ000960,SW_industry
1134,SZ000970,SH601958,SW_industry
1135,SZ000970,SH603993,SW_industry
1136,SZ000970,SZ002378,SW_industry
1137,SZ000970,SH600549,SW_industry
1138,SZ000970,SH601212,SW_industry
1139,SZ000970,SZ002155,SW_industry
1140,SZ000970,SH600489,SW_industry
1141,SZ000970,SH600547,SW_industry
1142,SZ000970,SZ002466,SW_industry
1143,SZ000970,SZ002460,SW_industry
1144,SZ000970,SH603799,SW_industry
1145,SZ000970,SH601899,SW_industry
1146,SZ000970,SH601168,SW_industry
1147,SZ000970,SZ000630,SW_industry
1148,SZ000970,SH600110,SW_industry
1149,SZ000970,SZ000878,SW_industry
1150,SZ000970,SH600362,SW_industry
1151,SZ000970,SZ000758,SW_industry
1152,SZ000970,SH600961,SW_industry
1153,SZ000970,SH600331,SW_industry
1154,SZ000970,SZ000060,SW_industry
1155,SZ000970,SZ000612,SW_industry
1156,SZ000970,SZ000807,SW_industry
1157,SZ000970,SH600219,SW_industry
1158,SZ000970,SH601600,SW_industry
1159,SZ000970,SZ000933,SW_industry
1160,SZ300014,SZ300316,SW_industry
1161,SZ300014,SH603185,SW_industry
1162,SZ300014,SZ300751,SW_industry
1163,SZ300014,SH603806,SW_industry
1164,SZ300014,SH601865,SW_industry
1165,SZ300014,SH600151,SW_industry
1166,SZ300014,SZ002459,SW_industry
1167,SZ300014,SH600438,SW_industry
1168,SZ300014,SZ002129,SW_industry
1169,SZ300014,SH601012,SW_industry
1170,SZ300014,SZ300763,SW_industry
1171,SZ300014,SZ300274,SW_industry
1172,SZ300014,SH601877,SW_industry
1173,SZ300014,SZ002498,SW_industry
1174,SZ300014,SH600089,SW_industry
1175,SZ300014,SZ002028,SW_industry
1176,SZ300014,SH601179,SW_industry
1177,SZ300014,SH600550,SW_industry
1178,SZ300014,SH600517,SW_industry
1179,SZ300014,SH600312,SW_industry
1180,SZ300014,SH600406,SW_industry
1181,SZ300014,SZ000682,SW_industry
1182,SZ300014,SZ000400,SW_industry
1183,SZ300014,SH601727,SW_industry
1184,SZ300014,SH600875,SW_industry
1185,SZ300014,SZ002202,SW_industry
1186,SH603019,SZ300085,SW_industry
1187,SH603019,SZ002405,SW_industry
1188,SH603019,SH600570,SW_industry
1189,SH603019,SZ002410,SW_industry
1190,SH603019,SH601519,SW_industry
1191,SH603019,SZ300033,SW_industry
1192,SH603019,SZ002153,SW_industry
1193,SH603019,SH600654,SW_industry
1194,SH603019,SZ000503,SW_industry
1195,SH603019,SZ300454,SW_industry
1196,SH603019,SH688111,SW_industry
1197,SH603019,SZ002230,SW_industry
1198,SH603019,SH600588,SW_industry
1199,SH603019,SZ002195,SW_industry
1200,SH603019,SZ000938,SW_industry
1201,SH603019,SZ002065,SW_industry
1202,SH603019,SZ000555,SW_industry
1203,SH603019,SH600718,SW_industry
1204,SH603019,SZ300496,SW_industry
1205,SH603019,SH600271,SW_industry
1206,SH603019,SH600845,SW_industry
1207,SH603019,SH600797,SW_industry
1208,SH603019,SH600446,SW_industry
1209,SH603019,SZ300168,SW_industry
1210,SH603019,SZ300017,SW_industry
1211,SH600188,SZ000723,SW_industry
1212,SH600188,SH600997,SW_industry
1213,SH601162,SH601336,SW_industry
1214,SH601162,SH601601,SW_industry
1215,SH601162,SH601318,SW_industry
1216,SH601162,SZ000627,SW_industry
1217,SH601162,SH601319,SW_industry
1218,SH601162,SH601628,SW_industry
1219,SH601162,SH600643,SW_industry
1220,SH601162,SH600390,SW_industry
1221,SH601162,SH600705,SW_industry
1222,SH601162,SH600061,SW_industry
1223,SH601162,SH600816,SW_industry
1224,SH601162,SZ000415,SW_industry
1225,SH601236,SH601336,SW_industry
1226,SH601236,SH601601,SW_industry
1227,SH601236,SH601318,SW_industry
1228,SH601236,SZ000627,SW_industry
1229,SH601236,SH601319,SW_industry
1230,SH601236,SH601628,SW_industry
1231,SH601236,SH600643,SW_industry
1232,SH601236,SH600390,SW_industry
1233,SH601236,SH600705,SW_industry
1234,SH601236,SH600061,SW_industry
1235,SH601236,SH600816,SW_industry
1236,SH601236,SZ000415,SW_industry
1237,SH600820,SH601117,SW_industry
1238,SH600820,SZ002051,SW_industry
1239,SH600820,SH600970,SW_industry
1240,SH600820,SZ002081,SW_industry
1241,SZ300433,SH600460,SW_industry
1242,SZ300433,SH600584,SW_industry
1243,SZ300433,SZ002049,SW_industry
1244,SZ300433,SH688008,SW_industry
1245,SZ300433,SZ300223,SW_industry
1246,SZ300433,SH603986,SW_industry
1247,SZ300433,SH603501,SW_industry
1248,SZ300433,SZ002371,SW_industry
1249,SZ300433,SH688012,SW_industry
1250,SZ300433,SZ300661,SW_industry
1251,SZ300433,SZ300782,SW_industry
1252,SZ300433,SH603160,SW_industry
1253,SZ300433,SZ000100,SW_industry
1254,SZ300433,SZ002106,SW_industry
1255,SZ300433,SH600666,SW_industry
1256,SZ300433,SZ000725,SW_industry
1257,SZ300433,SZ000413,SW_industry
1258,SZ300433,SZ000536,SW_industry
1259,SZ300433,SZ300296,SW_industry
1260,SZ300433,SH600703,SW_industry
1261,SZ300433,SZ002456,SW_industry
1262,SZ300433,SZ002916,SW_industry
1263,SZ300433,SZ002938,SW_industry
1264,SZ300433,SH600183,SW_industry
1265,SZ300433,SZ002384,SW_industry
1266,SZ300433,SZ002463,SW_industry
1267,SZ300433,SZ000636,SW_industry
1268,SZ300433,SZ300408,SW_industry
1269,SZ000877,SZ000012,SW_industry
1270,SZ000877,SZ002271,SW_industry
1271,SZ000877,SZ000786,SW_industry
1272,SZ000877,SZ002791,SW_industry
1273,SH601801,SZ300251,SW_industry
1274,SH601801,SZ300133,SW_industry
1275,SH601801,SZ300182,SW_industry
1276,SH601801,SZ300027,SW_industry
1277,SH601801,SZ002292,SW_industry
1278,SH601801,SH600977,SW_industry
1279,SH601801,SZ002739,SW_industry
1280,SH601801,SH600088,SW_industry
1281,SH601801,SZ002400,SW_industry
1282,SH601801,SZ002131,SW_industry
1283,SH601801,SZ300058,SW_industry
1284,SH601801,SZ002027,SW_industry
1285,SH601801,SZ002624,SW_industry
1286,SH601801,SZ300002,SW_industry
1287,SH601801,SZ002174,SW_industry
1288,SH601801,SZ002602,SW_industry
1289,SH601801,SH600633,SW_industry
1290,SH601801,SZ002555,SW_industry
1291,SH601801,SZ002558,SW_industry
1292,SH601801,SZ300315,SW_industry
1293,SH601801,SZ300413,SW_industry
1294,SH601801,SH603000,SW_industry
1295,SH601801,SH600037,SW_industry
1296,SH601801,SZ000917,SW_industry
1297,SH601801,SH600959,SW_industry
1298,SH601801,SH601929,SW_industry
1299,SH601801,SZ000156,SW_industry
1300,SH600787,SH600428,SW_industry
1301,SH600787,SH601919,SW_industry
1302,SH600787,SH601872,SW_industry
1303,SH600787,SH601866,SW_industry
1304,SH600787,SH600026,SW_industry
1305,SH600787,SH600029,SW_industry
1306,SH600787,SH603885,SW_industry
1307,SH600787,SH601111,SW_industry
1308,SH600787,SH600221,SW_industry
1309,SH600787,SH601021,SW_industry
1310,SH600787,SH600115,SW_industry
1311,SH600787,SH600004,SW_industry
1312,SH600787,SZ000089,SW_industry
1313,SH600787,SH600009,SW_industry
1314,SH600787,SH600611,SW_industry
1315,SH600787,SH600269,SW_industry
1316,SH600787,SH600350,SW_industry
1317,SH600787,SZ000755,SW_industry
