,e1,e2,time
2528,SZ000157,SZ002008,2018-10-01
2529,SZ000157,SZ300124,2018-10-01
2530,SZ000157,SZ300024,2018-10-01
2531,SZ000157,SH600501,2018-10-01
2532,SZ000157,SZ002073,2018-10-01
2533,SZ000157,SH601106,2018-10-01
2534,SZ000157,SH600169,2018-10-01
2535,SZ000157,SH601717,2018-10-01
2536,SZ000157,SH600320,2018-10-01
2537,SZ000157,SH601608,2018-10-01
2538,SZ000157,SZ002353,2018-10-01
2539,SZ000157,SH600835,2018-10-01
2540,SZ000157,SH600894,2018-10-01
2541,SZ000157,SH601369,2018-10-01
2542,SZ000157,SH600481,2018-10-01
2543,SZ000157,SZ000008,2018-10-01
2544,SZ000157,SH601766,2018-10-01
2545,SZ000400,SH600151,2018-10-01
2546,SZ000400,SH600438,2018-10-01
2547,SZ000400,SZ002129,2018-10-01
2548,SZ000400,SH601012,2018-10-01
2549,SZ000400,SH601727,2018-10-01
2550,SZ000400,SH600875,2018-10-01
2551,SZ000400,SZ002202,2018-10-01
2552,SZ000400,SZ002074,2018-10-01
2553,SZ000400,SZ000009,2018-10-01
2554,SZ000400,SH600884,2018-10-01
2555,SZ000401,SZ000012,2018-10-01
2556,SZ000401,SZ002271,2018-10-01
2557,SZ000401,SZ000786,2018-10-01
2558,SZ000423,SZ300122,2018-10-01
2559,SZ000423,SZ300142,2018-10-01
2560,SZ000423,SH600739,2018-10-01
2561,SZ000423,SZ002038,2018-10-01
2562,SZ000423,SH600682,2018-10-01
2563,SZ000423,SZ000661,2018-10-01
2564,SZ000423,SH600867,2018-10-01
2565,SZ000423,SZ002007,2018-10-01
2566,SZ000423,SH600161,2018-10-01
2567,SZ000423,SZ002252,2018-10-01
2568,SZ000423,SH600216,2018-10-01
2569,SZ000423,SZ002399,2018-10-01
2570,SZ000423,SZ002001,2018-10-01
2571,SZ000423,SH600267,2018-10-01
2572,SZ000423,SH600812,2018-10-01
2573,SZ000423,SH600276,2018-10-01
2574,SZ000423,SZ002422,2018-10-01
2575,SZ000423,SH600196,2018-10-01
2576,SZ000423,SH600079,2018-10-01
2577,SZ000423,SZ002773,2018-10-01
2578,SZ000423,SH600851,2018-10-01
2579,SZ000423,SZ002653,2018-10-01
2580,SZ000423,SZ002294,2018-10-01
2581,SZ000423,SH600380,2018-10-01
2582,SZ000423,SZ000623,2018-10-01
2583,SZ000423,SH600521,2018-10-01
2584,SZ000423,SZ000963,2018-10-01
2585,SZ000423,SH600200,2018-10-01
2586,SZ000423,SH600062,2018-10-01
2587,SZ000423,SH600664,2018-10-01
2588,SZ000423,SZ002411,2018-10-01
2589,SZ000423,SZ300003,2018-10-01
2590,SZ000423,SZ002044,2018-10-01
2591,SZ000423,SZ300015,2018-10-01
2592,SZ000423,SZ300347,2018-10-01
2593,SZ000423,SH603259,2018-10-01
2594,SZ000425,SZ002008,2018-10-01
2595,SZ000425,SZ300124,2018-10-01
2596,SZ000425,SZ300024,2018-10-01
2597,SZ000425,SH600501,2018-10-01
2598,SZ000425,SZ002073,2018-10-01
2599,SZ000425,SH601106,2018-10-01
2600,SZ000425,SH600169,2018-10-01
2601,SZ000425,SH601717,2018-10-01
2602,SZ000425,SH600320,2018-10-01
2603,SZ000425,SH601608,2018-10-01
2604,SZ000425,SZ002353,2018-10-01
2605,SZ000425,SH600835,2018-10-01
2606,SZ000425,SH600894,2018-10-01
2607,SZ000425,SH601369,2018-10-01
2608,SZ000425,SH600481,2018-10-01
2609,SZ000425,SZ000008,2018-10-01
2610,SZ000425,SH601766,2018-10-01
2611,SZ000488,SZ002831,2018-10-01
2612,SZ000488,SH600210,2018-10-01
2613,SZ000488,SH603833,2018-10-01
2614,SZ000488,SZ002572,2018-10-01
2615,SZ000488,SH603899,2018-10-01
2616,SZ000503,SZ002236,2018-10-01
2617,SZ000503,SZ002415,2018-10-01
2618,SZ000503,SZ000066,2018-10-01
2619,SZ000503,SH603019,2018-10-01
2620,SZ000503,SZ002152,2018-10-01
2621,SZ000503,SZ000977,2018-10-01
2622,SZ000503,SH600100,2018-10-01
2623,SZ000503,SZ002195,2018-10-01
2624,SZ000503,SZ000938,2018-10-01
2625,SZ000503,SH600410,2018-10-01
2626,SZ000503,SZ002065,2018-10-01
2627,SZ000503,SZ000555,2018-10-01
2628,SZ000503,SH600718,2018-10-01
2629,SZ000503,SH600271,2018-10-01
2630,SZ000503,SH600797,2018-10-01
2631,SZ000503,SH600446,2018-10-01
2632,SZ000503,SZ300168,2018-10-01
2633,SZ000503,SZ300017,2018-10-01
2634,SZ000520,SZ002183,2018-10-01
2635,SZ000520,SZ002010,2018-10-01
2636,SZ000520,SH600153,2018-10-01
2637,SZ000520,SH600704,2018-10-01
2638,SZ000520,SZ002468,2018-10-01
2639,SZ000520,SZ002120,2018-10-01
2640,SZ000520,SH600233,2018-10-01
2641,SZ000520,SZ002352,2018-10-01
2642,SZ000520,SH600787,2018-10-01
2643,SZ000520,SZ000099,2018-10-01
2644,SZ000520,SH600029,2018-10-01
2645,SZ000520,SH603885,2018-10-01
2646,SZ000520,SH601111,2018-10-01
2647,SZ000520,SH600221,2018-10-01
2648,SZ000520,SH601021,2018-10-01
2649,SZ000520,SH600115,2018-10-01
2650,SZ000520,SH600004,2018-10-01
2651,SZ000520,SZ000089,2018-10-01
2652,SZ000520,SH600009,2018-10-01
2653,SZ000520,SH600611,2018-10-01
2654,SZ000520,SH600834,2018-10-01
2655,SZ000520,SH600269,2018-10-01
2656,SZ000520,SH600350,2018-10-01
2657,SZ000520,SZ000755,2018-10-01
2658,SZ000520,SH600020,2018-10-01
2659,SZ000520,SZ000088,2018-10-01
2660,SZ000520,SH601107,2018-10-01
2661,SZ000520,SH600377,2018-10-01
2662,SZ000520,SZ000900,2018-10-01
2663,SZ000520,SH600548,2018-10-01
2664,SZ000520,SH600033,2018-10-01
2665,SZ000520,SZ000828,2018-10-01
2666,SZ000520,SZ001965,2018-10-01
2667,SZ000520,SH600035,2018-10-01
2668,SZ000520,SH601333,2018-10-01
2669,SZ000520,SH601006,2018-10-01
2670,SZ000528,SZ002008,2018-10-01
2671,SZ000528,SZ300124,2018-10-01
2672,SZ000528,SZ300024,2018-10-01
2673,SZ000528,SH600501,2018-10-01
2674,SZ000528,SZ002073,2018-10-01
2675,SZ000528,SH601106,2018-10-01
2676,SZ000528,SH600169,2018-10-01
2677,SZ000528,SH601717,2018-10-01
2678,SZ000528,SH600320,2018-10-01
2679,SZ000528,SH601608,2018-10-01
2680,SZ000528,SZ002353,2018-10-01
2681,SZ000528,SH600835,2018-10-01
2682,SZ000528,SH600894,2018-10-01
2683,SZ000528,SH601369,2018-10-01
2684,SZ000528,SH600481,2018-10-01
2685,SZ000528,SZ000008,2018-10-01
2686,SZ000528,SH601766,2018-10-01
2687,SZ000538,SZ300122,2018-10-01
2688,SZ000538,SZ300142,2018-10-01
2689,SZ000538,SH600739,2018-10-01
2690,SZ000538,SZ002038,2018-10-01
2691,SZ000538,SH600682,2018-10-01
2692,SZ000538,SZ000661,2018-10-01
2693,SZ000538,SH600867,2018-10-01
2694,SZ000538,SZ002007,2018-10-01
2695,SZ000538,SH600161,2018-10-01
2696,SZ000538,SZ002252,2018-10-01
2697,SZ000538,SH600216,2018-10-01
2698,SZ000538,SZ002399,2018-10-01
2699,SZ000538,SZ002001,2018-10-01
2700,SZ000538,SH600267,2018-10-01
2701,SZ000538,SH600812,2018-10-01
2702,SZ000538,SH600276,2018-10-01
2703,SZ000538,SZ002422,2018-10-01
2704,SZ000538,SH600196,2018-10-01
2705,SZ000538,SH600079,2018-10-01
2706,SZ000538,SZ002773,2018-10-01
2707,SZ000538,SH600851,2018-10-01
2708,SZ000538,SZ002653,2018-10-01
2709,SZ000538,SZ002294,2018-10-01
2710,SZ000538,SH600380,2018-10-01
2711,SZ000538,SZ000623,2018-10-01
2712,SZ000538,SH600521,2018-10-01
2713,SZ000538,SZ000963,2018-10-01
2714,SZ000538,SH600200,2018-10-01
2715,SZ000538,SH600062,2018-10-01
2716,SZ000538,SH600664,2018-10-01
2717,SZ000538,SZ002411,2018-10-01
2718,SZ000538,SZ300003,2018-10-01
2719,SZ000538,SZ002044,2018-10-01
2720,SZ000538,SZ300015,2018-10-01
2721,SZ000538,SZ300347,2018-10-01
2722,SZ000538,SH603259,2018-10-01
2723,SZ000539,SH600333,2018-10-01
2724,SZ000539,SH600635,2018-10-01
2725,SZ000539,SH601139,2018-10-01
2726,SZ000541,SZ002050,2018-10-01
2727,SZ000541,SZ002032,2018-10-01
2728,SZ000541,SZ002242,2018-10-01
2729,SZ000541,SZ002508,2018-10-01
2730,SZ000541,SH600060,2018-10-01
2731,SZ000541,SH600839,2018-10-01
2732,SZ000541,SZ002429,2018-10-01
2733,SZ000541,SZ002052,2018-10-01
2734,SZ000541,SZ000651,2018-10-01
2735,SZ000541,SZ000333,2018-10-01
2736,SZ000541,SH600690,2018-10-01
2737,SZ000559,SH600297,2018-10-01
2738,SZ000559,SH600653,2018-10-01
2739,SZ000559,SZ000572,2018-10-01
2740,SZ000559,SH601127,2018-10-01
2741,SZ000559,SH600733,2018-10-01
2742,SZ000559,SH601238,2018-10-01
2743,SZ000559,SH600104,2018-10-01
2744,SZ000559,SZ000927,2018-10-01
2745,SZ000559,SZ000625,2018-10-01
2746,SZ000559,SH601633,2018-10-01
2747,SZ000559,SZ002594,2018-10-01
2748,SZ000568,SZ000729,2018-10-01
2749,SZ000568,SH600132,2018-10-01
2750,SZ000568,SH600600,2018-10-01
2751,SZ000568,SZ000869,2018-10-01
2752,SZ000568,SZ002568,2018-10-01
2753,SZ000568,SH603288,2018-10-01
2754,SZ000568,SH600873,2018-10-01
2755,SZ000568,SH600073,2018-10-01
2756,SZ000568,SZ000895,2018-10-01
2757,SZ000568,SZ300146,2018-10-01
2758,SZ000568,SH600887,2018-10-01
2759,SZ000568,SH600597,2018-10-01
2760,SZ000568,SH603156,2018-10-01
2761,SZ000568,SH600300,2018-10-01
2762,SZ000581,SH600297,2018-10-01
2763,SZ000581,SH600653,2018-10-01
2764,SZ000581,SZ000572,2018-10-01
2765,SZ000581,SH601127,2018-10-01
2766,SZ000581,SH600733,2018-10-01
2767,SZ000581,SH601238,2018-10-01
2768,SZ000581,SH600104,2018-10-01
2769,SZ000581,SZ000927,2018-10-01
2770,SZ000581,SZ000625,2018-10-01
2771,SZ000581,SH601633,2018-10-01
2772,SZ000581,SZ002594,2018-10-01
2773,SZ000601,SH600333,2018-10-01
2774,SZ000601,SH600635,2018-10-01
2775,SZ000601,SH601139,2018-10-01
2776,SZ000617,SH601336,2018-10-01
2777,SZ000617,SH601601,2018-10-01
2778,SZ000617,SH601318,2018-10-01
2779,SZ000617,SZ000627,2018-10-01
2780,SZ000617,SH601319,2018-10-01
2781,SZ000617,SH601628,2018-10-01
2782,SZ000617,SH601162,2018-10-01
2783,SZ000617,SZ300059,2018-10-01
2784,SZ000617,SH601099,2018-10-01
2785,SZ000617,SH601788,2018-10-01
2786,SZ000617,SZ000783,2018-10-01
2787,SZ000617,SH601688,2018-10-01
2788,SZ000617,SZ000686,2018-10-01
2789,SZ000617,SZ000750,2018-10-01
2790,SZ000617,SH600030,2018-10-01
2791,SZ000617,SZ002797,2018-10-01
2792,SZ000617,SZ000728,2018-10-01
2793,SZ000617,SZ000712,2018-10-01
2794,SZ000617,SZ002736,2018-10-01
2795,SZ000617,SZ002945,2018-10-01
2796,SZ000617,SZ000166,2018-10-01
2797,SZ000617,SH601901,2018-10-01
2798,SZ000617,SZ002673,2018-10-01
2799,SZ000617,SH601878,2018-10-01
2800,SZ000617,SH601066,2018-10-01
2801,SZ000617,SH601236,2018-10-01
2802,SZ000617,SH600958,2018-10-01
2803,SZ000617,SZ002939,2018-10-01
2804,SZ000617,SH600999,2018-10-01
2805,SZ000617,SH601377,2018-10-01
2806,SZ000617,SH601881,2018-10-01
2807,SZ000617,SH601211,2018-10-01
2808,SZ000617,SH600369,2018-10-01
2809,SZ000617,SH601198,2018-10-01
2810,SZ000617,SZ000776,2018-10-01
2811,SZ000617,SH601555,2018-10-01
2812,SZ000617,SH600837,2018-10-01
2813,SZ000617,SH601375,2018-10-01
2814,SZ000617,SH600909,2018-10-01
2815,SZ000617,SH600109,2018-10-01
2816,SZ000617,SZ002500,2018-10-01
2817,SZ000617,SH601108,2018-10-01
2818,SZ000623,SZ300122,2018-10-01
2819,SZ000623,SZ300142,2018-10-01
2820,SZ000623,SH600739,2018-10-01
2821,SZ000623,SZ002038,2018-10-01
2822,SZ000623,SH600682,2018-10-01
2823,SZ000623,SZ000661,2018-10-01
2824,SZ000623,SH600867,2018-10-01
2825,SZ000623,SZ002007,2018-10-01
2826,SZ000623,SH600161,2018-10-01
2827,SZ000623,SZ002252,2018-10-01
2828,SZ000623,SZ002411,2018-10-01
2829,SZ000623,SZ300003,2018-10-01
2830,SZ000623,SH600535,2018-10-01
2831,SZ000623,SZ002603,2018-10-01
2832,SZ000623,SH603858,2018-10-01
2833,SZ000623,SZ000999,2018-10-01
2834,SZ000623,SZ002275,2018-10-01
2835,SZ000623,SH600566,2018-10-01
2836,SZ000623,SH600332,2018-10-01
2837,SZ000623,SZ002424,2018-10-01
2838,SZ000623,SH600085,2018-10-01
2839,SZ000623,SZ000538,2018-10-01
2840,SZ000623,SZ000423,2018-10-01
2841,SZ000623,SH600518,2018-10-01
2842,SZ000623,SH600436,2018-10-01
2843,SZ000623,SH600252,2018-10-01
2844,SZ000623,SZ002044,2018-10-01
2845,SZ000623,SZ300015,2018-10-01
2846,SZ000623,SZ300347,2018-10-01
2847,SZ000623,SH603259,2018-10-01
2848,SZ000625,SH600297,2018-10-01
2849,SZ000625,SH600653,2018-10-01
2850,SZ000625,SH600660,2018-10-01
2851,SZ000625,SH600741,2018-10-01
2852,SZ000625,SH601163,2018-10-01
2853,SZ000625,SZ002085,2018-10-01
2854,SZ000625,SH601966,2018-10-01
2855,SZ000625,SZ000338,2018-10-01
2856,SZ000625,SZ000581,2018-10-01
2857,SZ000625,SZ000559,2018-10-01
2858,SZ000629,SZ002110,2018-10-01
2859,SZ000629,SH600231,2018-10-01
2860,SZ000629,SZ000717,2018-10-01
2861,SZ000629,SH600010,2018-10-01
2862,SZ000629,SZ000898,2018-10-01
2863,SZ000629,SH601005,2018-10-01
2864,SZ000629,SZ000709,2018-10-01
2865,SZ000629,SH600782,2018-10-01
2866,SZ000629,SZ000932,2018-10-01
2867,SZ000629,SH600019,2018-10-01
2868,SZ000629,SH600307,2018-10-01
2869,SZ000629,SH600569,2018-10-01
2870,SZ000629,SZ000761,2018-10-01
2871,SZ000629,SH600022,2018-10-01
2872,SZ000629,SZ000959,2018-10-01
2873,SZ000629,SH600808,2018-10-01
2874,SZ000629,SH600282,2018-10-01
2875,SZ000629,SZ000778,2018-10-01
2876,SZ000629,SH600117,2018-10-01
2877,SZ000629,SZ000825,2018-10-01
2878,SZ000629,SZ000708,2018-10-01
2879,SZ000630,SZ000970,2018-10-01
2880,SZ000630,SZ000969,2018-10-01
2881,SZ000630,SZ000831,2018-10-01
2882,SZ000630,SH600111,2018-10-01
2883,SZ000630,SH600259,2018-10-01
2884,SZ000630,SH600456,2018-10-01
2885,SZ000630,SZ000962,2018-10-01
2886,SZ000630,SZ000960,2018-10-01
2887,SZ000630,SH601958,2018-10-01
2888,SZ000630,SH603993,2018-10-01
2889,SZ000630,SZ002378,2018-10-01
2890,SZ000630,SH600549,2018-10-01
2891,SZ000630,SH601212,2018-10-01
2892,SZ000630,SZ002155,2018-10-01
2893,SZ000630,SH600489,2018-10-01
2894,SZ000630,SH600547,2018-10-01
2895,SZ000630,SZ002466,2018-10-01
2896,SZ000630,SZ002460,2018-10-01
2897,SZ000630,SH603799,2018-10-01
2898,SZ000636,SH600460,2018-10-01
2899,SZ000636,SZ002049,2018-10-01
2900,SZ000636,SH600198,2018-10-01
2901,SZ000636,SH603986,2018-10-01
2902,SZ000636,SH603501,2018-10-01
2903,SZ000636,SH603160,2018-10-01
2904,SZ000636,SH600171,2018-10-01
2905,SZ000636,SZ000021,2018-10-01
2906,SZ000636,SZ002475,2018-10-01
2907,SZ000636,SZ002925,2018-10-01
2908,SZ000636,SH601231,2018-10-01
2909,SZ000636,SZ002241,2018-10-01
2910,SZ000636,SZ300433,2018-10-01
2911,SZ000636,SZ300136,2018-10-01
2912,SZ000636,SH601138,2018-10-01
2913,SZ000636,SZ000100,2018-10-01
2914,SZ000636,SZ002106,2018-10-01
2915,SZ000636,SH600666,2018-10-01
2916,SZ000636,SZ000725,2018-10-01
2917,SZ000636,SZ000413,2018-10-01
2918,SZ000636,SZ000536,2018-10-01
2919,SZ000636,SZ300296,2018-10-01
2920,SZ000636,SH600703,2018-10-01
2921,SZ000636,SZ002456,2018-10-01
2922,SZ000651,SZ002050,2018-10-01
2923,SZ000651,SZ002032,2018-10-01
2924,SZ000651,SZ002242,2018-10-01
2925,SZ000651,SZ002508,2018-10-01
2926,SZ000651,SZ000541,2018-10-01
2927,SZ000651,SH600060,2018-10-01
2928,SZ000651,SH600839,2018-10-01
2929,SZ000651,SZ002429,2018-10-01
2930,SZ000651,SZ002052,2018-10-01
2931,SZ000680,SZ002008,2018-10-01
2932,SZ000680,SZ300124,2018-10-01
2933,SZ000680,SZ300024,2018-10-01
2934,SZ000680,SH600501,2018-10-01
2935,SZ000680,SZ002073,2018-10-01
2936,SZ000680,SH601106,2018-10-01
2937,SZ000680,SH600169,2018-10-01
2938,SZ000680,SH601717,2018-10-01
2939,SZ000680,SH600320,2018-10-01
2940,SZ000680,SH601608,2018-10-01
2941,SZ000680,SZ002353,2018-10-01
2942,SZ000680,SH600835,2018-10-01
2943,SZ000680,SH600894,2018-10-01
2944,SZ000680,SH601369,2018-10-01
2945,SZ000680,SH600481,2018-10-01
2946,SZ000680,SZ000008,2018-10-01
2947,SZ000680,SH601766,2018-10-01
2948,SZ000682,SH600151,2018-10-01
2949,SZ000682,SH600438,2018-10-01
2950,SZ000682,SZ002129,2018-10-01
2951,SZ000682,SH601012,2018-10-01
2952,SZ000682,SH601727,2018-10-01
2953,SZ000682,SH600875,2018-10-01
2954,SZ000682,SZ002202,2018-10-01
2955,SZ000682,SZ002074,2018-10-01
2956,SZ000682,SZ000009,2018-10-01
2957,SZ000682,SH600884,2018-10-01
2958,SZ000698,SH600583,2018-10-01
2959,SZ000698,SH600339,2018-10-01
2960,SZ000698,SH601808,2018-10-01
2961,SZ000698,SH600871,2018-10-01
2962,SZ000698,SH600968,2018-10-01
2963,SZ000698,SZ000968,2018-10-01
2964,SZ000708,SZ002110,2018-10-01
2965,SZ000708,SH600231,2018-10-01
2966,SZ000708,SZ000717,2018-10-01
2967,SZ000708,SH600010,2018-10-01
2968,SZ000708,SZ000898,2018-10-01
2969,SZ000708,SH601005,2018-10-01
2970,SZ000708,SZ000709,2018-10-01
2971,SZ000708,SH600782,2018-10-01
2972,SZ000708,SZ000932,2018-10-01
2973,SZ000708,SH600019,2018-10-01
2974,SZ000708,SH600307,2018-10-01
2975,SZ000708,SH600569,2018-10-01
2976,SZ000708,SZ000761,2018-10-01
2977,SZ000708,SH600022,2018-10-01
2978,SZ000708,SZ000959,2018-10-01
2979,SZ000708,SH600808,2018-10-01
2980,SZ000708,SH600282,2018-10-01
2981,SZ000708,SZ000778,2018-10-01
2982,SZ000708,SH600516,2018-10-01
2983,SZ000708,SZ000629,2018-10-01
2984,SZ000708,SH601969,2018-10-01
2985,SZ000709,SH600117,2018-10-01
2986,SZ000709,SZ000825,2018-10-01
2987,SZ000709,SZ000708,2018-10-01
2988,SZ000709,SH600516,2018-10-01
2989,SZ000709,SZ000629,2018-10-01
2990,SZ000709,SH601969,2018-10-01
2991,SZ000717,SH600117,2018-10-01
2992,SZ000717,SZ000825,2018-10-01
2993,SZ000717,SZ000708,2018-10-01
2994,SZ000717,SH600516,2018-10-01
2995,SZ000717,SZ000629,2018-10-01
2996,SZ000717,SH601969,2018-10-01
2997,SZ000725,SH600460,2018-10-01
2998,SZ000725,SZ002049,2018-10-01
2999,SZ000725,SH600198,2018-10-01
3000,SZ000725,SH603986,2018-10-01
3001,SZ000725,SH603501,2018-10-01
3002,SZ000725,SH603160,2018-10-01
3003,SZ000725,SH600171,2018-10-01
3004,SZ000725,SZ000021,2018-10-01
3005,SZ000725,SZ002475,2018-10-01
3006,SZ000725,SZ002925,2018-10-01
3007,SZ000725,SH601231,2018-10-01
3008,SZ000725,SZ002241,2018-10-01
3009,SZ000725,SZ300433,2018-10-01
3010,SZ000725,SZ300136,2018-10-01
3011,SZ000725,SH601138,2018-10-01
3012,SZ000725,SZ002916,2018-10-01
3013,SZ000725,SZ002938,2018-10-01
3014,SZ000725,SH600183,2018-10-01
3015,SZ000725,SZ000636,2018-10-01
3016,SZ000725,SZ300408,2018-10-01
3017,SZ000729,SH603288,2018-10-01
3018,SZ000729,SH600873,2018-10-01
3019,SZ000729,SH600073,2018-10-01
3020,SZ000729,SZ000895,2018-10-01
3021,SZ000729,SZ300146,2018-10-01
3022,SZ000729,SH600887,2018-10-01
3023,SZ000729,SH600597,2018-10-01
3024,SZ000729,SH603156,2018-10-01
3025,SZ000729,SH600300,2018-10-01
3026,SZ000729,SH600809,2018-10-01
3027,SZ000729,SH600519,2018-10-01
3028,SZ000729,SZ002304,2018-10-01
3029,SZ000729,SH600779,2018-10-01
3030,SZ000729,SZ000568,2018-10-01
3031,SZ000729,SZ000596,2018-10-01
3032,SZ000729,SZ000858,2018-10-01
3033,SZ000758,SZ000970,2018-10-01
3034,SZ000758,SZ000969,2018-10-01
3035,SZ000758,SZ000831,2018-10-01
3036,SZ000758,SH600111,2018-10-01
3037,SZ000758,SH600259,2018-10-01
3038,SZ000758,SH600456,2018-10-01
3039,SZ000758,SZ000962,2018-10-01
3040,SZ000758,SZ000960,2018-10-01
3041,SZ000758,SH601958,2018-10-01
3042,SZ000758,SH603993,2018-10-01
3043,SZ000758,SZ002378,2018-10-01
3044,SZ000758,SH600549,2018-10-01
3045,SZ000758,SH601212,2018-10-01
3046,SZ000758,SZ002155,2018-10-01
3047,SZ000758,SH600489,2018-10-01
3048,SZ000758,SH600547,2018-10-01
3049,SZ000758,SZ002466,2018-10-01
3050,SZ000758,SZ002460,2018-10-01
3051,SZ000758,SH603799,2018-10-01
3052,SZ000761,SH600117,2018-10-01
3053,SZ000761,SZ000825,2018-10-01
3054,SZ000761,SZ000708,2018-10-01
3055,SZ000761,SH600516,2018-10-01
3056,SZ000761,SZ000629,2018-10-01
3057,SZ000761,SH601969,2018-10-01
3058,SZ000767,SH600333,2018-10-01
3059,SZ000767,SH600635,2018-10-01
3060,SZ000767,SH601139,2018-10-01
3061,SZ000768,SZ002025,2018-10-01
3062,SZ000768,SZ002179,2018-10-01
3063,SZ000768,SZ002465,2018-10-01
3064,SZ000768,SH601698,2018-10-01
3065,SZ000768,SH600118,2018-10-01
3066,SZ000768,SH600879,2018-10-01
3067,SZ000768,SH600482,2018-10-01
3068,SZ000768,SH600150,2018-10-01
3069,SZ000768,SH600685,2018-10-01
3070,SZ000768,SH601989,2018-10-01
3071,SZ000778,SH600117,2018-10-01
3072,SZ000778,SZ000825,2018-10-01
3073,SZ000778,SZ000708,2018-10-01
3074,SZ000778,SH600516,2018-10-01
3075,SZ000778,SZ000629,2018-10-01
3076,SZ000778,SH601969,2018-10-01
3077,SZ000786,SH601992,2018-10-01
3078,SZ000786,SZ000401,2018-10-01
3079,SZ000786,SH600724,2018-10-01
3080,SZ000786,SZ000012,2018-10-01
3081,SZ000792,SH603260,2018-10-01
3082,SZ000792,SH600500,2018-10-01
3083,SZ000792,SH600352,2018-10-01
3084,SZ000792,SH600160,2018-10-01
3085,SZ000792,SH600299,2018-10-01
3086,SZ000792,SH600596,2018-10-01
3087,SZ000792,SH600309,2018-10-01
3088,SZ000792,SH600426,2018-10-01
3089,SZ000792,SH600989,2018-10-01
3090,SZ000792,SZ000822,2018-10-01
3091,SZ000792,SZ002601,2018-10-01
3092,SZ000792,SH601216,2018-10-01
3093,SZ000792,SZ002092,2018-10-01
3094,SZ000792,SH600277,2018-10-01
3095,SZ000792,SH600143,2018-10-01
3096,SZ000793,SZ300251,2018-10-01
3097,SZ000793,SZ300133,2018-10-01
3098,SZ000793,SZ300182,2018-10-01
3099,SZ000793,SZ300027,2018-10-01
3100,SZ000793,SZ002292,2018-10-01
3101,SZ000793,SH600977,2018-10-01
3102,SZ000793,SZ002739,2018-10-01
3103,SZ000793,SH600088,2018-10-01
3104,SZ000793,SZ002400,2018-10-01
3105,SZ000793,SZ002131,2018-10-01
3106,SZ000793,SZ300058,2018-10-01
3107,SZ000793,SZ002027,2018-10-01
3108,SZ000793,SZ002624,2018-10-01
3109,SZ000793,SZ300002,2018-10-01
3110,SZ000793,SZ002174,2018-10-01
3111,SZ000793,SZ002602,2018-10-01
3112,SZ000793,SH600633,2018-10-01
3113,SZ000793,SZ002555,2018-10-01
3114,SZ000793,SZ002558,2018-10-01
3115,SZ000793,SZ300315,2018-10-01
3116,SZ000793,SZ300413,2018-10-01
3117,SZ000793,SH603000,2018-10-01
3118,SZ000793,SH600037,2018-10-01
3119,SZ000793,SZ000917,2018-10-01
3120,SZ000793,SH600959,2018-10-01
3121,SZ000793,SH601929,2018-10-01
3122,SZ000793,SZ000156,2018-10-01
3123,SZ000807,SZ000970,2018-10-01
3124,SZ000807,SZ000969,2018-10-01
3125,SZ000807,SZ000831,2018-10-01
3126,SZ000807,SH600111,2018-10-01
3127,SZ000807,SH600259,2018-10-01
3128,SZ000807,SH600456,2018-10-01
3129,SZ000807,SZ000962,2018-10-01
3130,SZ000807,SZ000960,2018-10-01
3131,SZ000807,SH601958,2018-10-01
3132,SZ000807,SH603993,2018-10-01
3133,SZ000807,SZ002378,2018-10-01
3134,SZ000807,SH600549,2018-10-01
3135,SZ000807,SH601212,2018-10-01
3136,SZ000807,SZ002155,2018-10-01
3137,SZ000807,SH600489,2018-10-01
3138,SZ000807,SH600547,2018-10-01
3139,SZ000807,SZ002466,2018-10-01
3140,SZ000807,SZ002460,2018-10-01
3141,SZ000807,SH603799,2018-10-01
3142,SZ000822,SH603260,2018-10-01
3143,SZ000822,SH600500,2018-10-01
3144,SZ000822,SH600352,2018-10-01
3145,SZ000822,SH600160,2018-10-01
3146,SZ000822,SH600299,2018-10-01
3147,SZ000822,SH600596,2018-10-01
3148,SZ000822,SH600309,2018-10-01
3149,SZ000822,SZ000553,2018-10-01
3150,SZ000822,SZ000408,2018-10-01
3151,SZ000822,SZ000792,2018-10-01
3152,SZ000822,SZ002470,2018-10-01
3153,SZ000822,SH600078,2018-10-01
3154,SZ000822,SH600096,2018-10-01
3155,SZ000822,SZ000912,2018-10-01
3156,SZ000822,SH600143,2018-10-01
3157,SZ000825,SZ002110,2018-10-01
3158,SZ000825,SH600231,2018-10-01
3159,SZ000825,SZ000717,2018-10-01
3160,SZ000825,SH600010,2018-10-01
3161,SZ000825,SZ000898,2018-10-01
3162,SZ000825,SH601005,2018-10-01
3163,SZ000825,SZ000709,2018-10-01
3164,SZ000825,SH600782,2018-10-01
3165,SZ000825,SZ000932,2018-10-01
3166,SZ000825,SH600019,2018-10-01
3167,SZ000825,SH600307,2018-10-01
3168,SZ000825,SH600569,2018-10-01
3169,SZ000825,SZ000761,2018-10-01
3170,SZ000825,SH600022,2018-10-01
3171,SZ000825,SZ000959,2018-10-01
3172,SZ000825,SH600808,2018-10-01
3173,SZ000825,SH600282,2018-10-01
3174,SZ000825,SZ000778,2018-10-01
3175,SZ000825,SH600516,2018-10-01
3176,SZ000825,SZ000629,2018-10-01
3177,SZ000825,SH601969,2018-10-01
